,Emmaton,Jersey Point,Collinsville,Rock Slough,Antioch,Mallard,LosVaqueros,Martinez,MiddleRiver,Vict Intake,CVP Intake,CCFB_OldR
1975-01-28,970.8558349609375,1089.6998291015625,3879.50927734375,588.331787109375,3821.62890625,9764.978515625,631.6419677734375,22064.787109375,516.1329956054688,516.7923583984375,592.5846557617188,590.064208984375
1975-01-29,929.9171142578125,1068.781494140625,3755.195068359375,592.789794921875,3735.09228515625,9613.0634765625,640.6959228515625,21455.396484375,519.5326538085938,520.3950805664062,595.8248291015625,594.8333129882812
1975-01-30,910.2236328125,1084.1484375,3739.92724609375,596.5567626953125,3761.748046875,9615.4296875,651.5147094726562,21181.5859375,524.324462890625,524.7421264648438,600.2216186523438,600.6199951171875
1975-01-31,868.0985107421875,1147.67919921875,3798.7001953125,600.1331176757812,3932.8740234375,9711.92578125,663.4172973632812,20572.67578125,528.4515991210938,529.1314086914062,606.3560180664062,607.428466796875
1975-02-01,567.0333862304688,1061.89453125,2968.995849609375,601.4219360351562,3641.18408203125,8289.3388671875,681.1246337890625,18730.333984375,541.0261840820312,551.1856079101562,616.1805419921875,615.3546752929688
1975-02-02,314.7225036621094,858.7296752929688,1703.5928955078125,598.7470092773438,2662.217529296875,5077.75537109375,695.8955078125,16414.154296875,570.1271362304688,585.6531982421875,634.3427124023438,637.568603515625
1975-02-03,245.95130920410156,677.827392578125,918.9495849609375,590.1592407226562,1751.2655029296875,2651.085205078125,710.6207275390625,14481.91015625,600.9901123046875,632.4878540039062,643.0618286132812,637.0067138671875
1975-02-04,235.60081481933594,599.034423828125,658.1993408203125,574.4008178710938,1314.7100830078125,1636.4012451171875,715.7182006835938,12139.58203125,613.5331420898438,660.0883178710938,604.9976806640625,596.3912963867188
1975-02-05,226.73281860351562,509.6107482910156,487.3518981933594,558.37109375,980.4774780273438,927.9971923828125,722.2185668945312,10117.150390625,622.7252197265625,690.9585571289062,565.6238403320312,604.0658569335938
1975-02-06,221.43240356445312,467.8997497558594,412.2940673828125,538.5716552734375,745.7943115234375,699.7766723632812,713.4810791015625,8768.9765625,628.4915771484375,681.5241088867188,577.143310546875,619.5645751953125
1975-02-07,216.91807556152344,437.9466247558594,349.1260070800781,518.0321044921875,606.6077270507812,561.0947265625,694.9378662109375,7296.8369140625,628.7877807617188,673.290283203125,573.3733520507812,607.6710205078125
1975-02-08,211.677978515625,411.30340576171875,304.4349365234375,501.37213134765625,537.1893310546875,447.193115234375,672.9061889648438,5800.7724609375,625.4440307617188,668.922119140625,558.943603515625,585.1859130859375
1975-02-09,208.72006225585938,389.3213195800781,278.8142395019531,487.7463073730469,487.69146728515625,376.0423889160156,654.0784301757812,4469.80859375,624.3078002929688,670.134521484375,547.6372680664062,563.4521484375
1975-02-10,208.3685760498047,369.008544921875,265.4325256347656,480.2729797363281,464.7066650390625,327.02545166015625,646.9234008789062,3250.17236328125,629.02001953125,683.550048828125,541.4451904296875,551.9697265625
1975-02-11,208.0807342529297,355.7334899902344,263.91748046875,478.7491760253906,439.1702880859375,304.542724609375,649.7509765625,2500.7353515625,635.2490234375,703.7185668945312,542.4854125976562,558.84375
1975-02-12,206.79226684570312,349.68243408203125,256.2455139160156,473.43743896484375,401.4359436035156,294.7503356933594,635.848388671875,2041.6773681640625,632.3170166015625,696.7654418945312,557.0885620117188,571.0247192382812
1975-02-13,205.52017211914062,343.82391357421875,243.71713256835938,463.96124267578125,386.8066711425781,278.4130859375,620.4932861328125,1727.94189453125,631.816650390625,688.6161499023438,553.55419921875,556.693603515625
1975-02-14,206.18533325195312,338.5161437988281,239.04957580566406,461.0606384277344,388.62701416015625,264.0480651855469,624.013916015625,1542.4912109375,640.2196044921875,702.998779296875,541.4851684570312,552.81982421875
1975-02-15,205.7935791015625,335.7933654785156,239.1996307373047,457.45263671875,373.2723388671875,262.4146423339844,617.127685546875,1591.0394287109375,630.51513671875,685.0122680664062,536.5372314453125,558.7000732421875
1975-02-16,203.78994750976562,331.6929626464844,233.3865203857422,450.3518371582031,366.0323486328125,254.76853942871094,598.4239501953125,1528.5792236328125,617.0675048828125,663.9699096679688,527.454345703125,544.876220703125
1975-02-17,202.5574493408203,328.0340270996094,230.67884826660156,440.9856262207031,357.00323486328125,249.38230895996094,584.732666015625,1852.062255859375,610.488525390625,651.3585205078125,523.0509643554688,549.0089721679688
1975-02-18,199.1394500732422,322.4071350097656,227.37216186523438,429.51617431640625,350.0645446777344,243.97650146484375,568.0679931640625,2198.3291015625,599.5560302734375,642.6268920898438,520.11669921875,552.7963256835938
1975-02-19,196.20269775390625,316.3925476074219,226.2506866455078,412.3974914550781,335.3550720214844,239.0516815185547,533.438232421875,2480.05615234375,582.9440307617188,614.426025390625,518.9484252929688,534.7488403320312
1975-02-20,193.6551513671875,308.8882141113281,223.17648315429688,399.7101135253906,327.36627197265625,234.72421264648438,520.7752685546875,2608.58154296875,568.7734375,601.7846069335938,494.3506774902344,514.1502075195312
1975-02-21,193.5876007080078,301.8459167480469,222.74285888671875,390.5822448730469,317.85675048828125,232.30078125,513.46435546875,2772.3681640625,554.9677734375,591.3326416015625,483.0840148925781,511.938232421875
1975-02-22,193.4753875732422,295.6993713378906,220.4176483154297,382.4812927246094,308.1228332519531,232.02731323242188,504.73760986328125,2883.256103515625,542.3583984375,581.7548828125,478.9424743652344,508.54388427734375
1975-02-23,192.89242553710938,289.80657958984375,216.80799865722656,373.6215515136719,295.4819641113281,231.30560302734375,494.6112060546875,2691.74462890625,531.5516357421875,569.264892578125,476.0986633300781,495.8427429199219
1975-02-24,192.321044921875,284.3194580078125,214.38470458984375,362.51031494140625,285.04443359375,230.00765991210938,483.8523254394531,2575.48193359375,522.1415405273438,558.50390625,472.78717041015625,484.2555236816406
1975-02-25,191.04635620117188,278.4275817871094,210.91513061523438,350.853271484375,278.6916198730469,227.07261657714844,474.1491394042969,2188.263427734375,512.3847045898438,549.126953125,465.7698669433594,469.00640869140625
1975-02-26,189.86856079101562,271.2847900390625,208.25411987304688,342.5667724609375,280.06072998046875,222.4306640625,473.94891357421875,1854.424560546875,505.0611572265625,547.5571899414062,457.2823791503906,459.6258239746094
1975-02-27,188.901123046875,265.97137451171875,208.00296020507812,335.3412780761719,274.7861633300781,221.2249755859375,466.01373291015625,1737.860595703125,496.2290344238281,537.6216430664062,455.8780822753906,459.9397277832031
1975-02-28,187.59326171875,261.0284118652344,205.23146057128906,325.9107360839844,269.02789306640625,219.82521057128906,450.73712158203125,1606.23828125,486.4770812988281,520.8930053710938,451.7991638183594,451.94287109375
1975-03-01,185.545654296875,255.14100646972656,200.68067932128906,315.50726318359375,267.0827331542969,214.90631103515625,437.1402893066406,1337.9281005859375,475.4905700683594,504.62933349609375,443.6251525878906,441.7991027832031
1975-03-02,183.3489532470703,248.5308380126953,196.458740234375,307.6222229003906,268.9110412597656,208.32977294921875,431.5794372558594,998.4313354492188,467.9389953613281,500.2477722167969,428.7784423828125,427.4810791015625
1975-03-03,181.5001983642578,242.4421844482422,194.7775421142578,300.3748474121094,261.8757019042969,205.4404296875,425.5675964355469,919.6815795898438,458.0682067871094,492.853515625,421.0706787109375,428.6375427246094
1975-03-04,180.58465576171875,237.3483428955078,190.73655700683594,291.70166015625,255.1273651123047,202.55694580078125,405.24102783203125,751.2684326171875,448.0810241699219,474.7308349609375,403.1073913574219,404.7608947753906
1975-03-05,180.07078552246094,232.8834686279297,188.6402130126953,281.9499816894531,248.2069091796875,199.07774353027344,392.3139343261719,742.0597534179688,440.5028381347656,464.8974914550781,389.6708679199219,399.3234558105469
1975-03-06,179.676513671875,228.39419555664062,187.11447143554688,274.9049072265625,245.10873413085938,196.7410888671875,390.5453796386719,640.1746215820312,434.0636291503906,461.19140625,378.869140625,390.57220458984375
1975-03-07,179.95535278320312,225.98956298828125,187.4362030029297,268.4090576171875,234.80360412597656,195.0948944091797,385.5313720703125,611.8364868164062,425.32928466796875,453.8989562988281,381.4714050292969,396.79827880859375
1975-03-08,180.31858825683594,222.71282958984375,186.07272338867188,267.2656555175781,242.03591918945312,195.66290283203125,406.1346435546875,501.8848876953125,425.44500732421875,467.6488037109375,378.26171875,385.32513427734375
1975-03-09,180.8441619873047,222.3954315185547,187.83612060546875,268.9791259765625,240.61764526367188,197.9392547607422,430.2211608886719,486.2445373535156,428.8367919921875,484.8096008300781,396.9200439453125,405.5871276855469
1975-03-10,181.04029846191406,222.70298767089844,187.4960479736328,267.55059814453125,233.47023010253906,196.62779235839844,421.08087158203125,493.48321533203125,423.3112487792969,473.2896423339844,418.2628479003906,419.5982666015625
1975-03-11,181.54275512695312,222.27972412109375,186.8583526611328,265.1125183105469,236.9306182861328,195.24624633789062,421.8466491699219,457.679931640625,420.1388854980469,474.08148193359375,414.9187927246094,409.7966613769531
1975-03-12,181.64141845703125,222.0779266357422,187.94403076171875,263.4417724609375,240.03994750976562,196.20950317382812,425.8502197265625,450.08905029296875,419.1559753417969,477.2996520996094,411.3640441894531,408.19854736328125
1975-03-13,182.0362548828125,222.63096618652344,187.8030548095703,261.412841796875,239.08859252929688,196.31019592285156,409.1404113769531,433.1416320800781,409.70806884765625,458.6686096191406,408.054931640625,404.1578063964844
1975-03-14,183.26605224609375,223.52456665039062,188.765625,260.04486083984375,242.56480407714844,196.2452850341797,405.8319396972656,421.18890380859375,408.0321350097656,459.61138916015625,395.1587219238281,393.423095703125
1975-03-15,183.69187927246094,224.60650634765625,189.60818481445312,259.70458984375,244.50929260253906,197.84848022460938,408.01556396484375,461.0146789550781,412.1592712402344,464.0044250488281,396.7400207519531,398.9871826171875
1975-03-16,183.52716064453125,225.6920928955078,189.50376892089844,259.1524353027344,244.8966064453125,199.08267211914062,401.7979431152344,458.9947204589844,411.61749267578125,460.04205322265625,400.1800842285156,400.3878173828125
1975-03-17,183.9473876953125,226.88702392578125,190.2515106201172,259.92559814453125,246.71669006347656,199.9662628173828,407.3493957519531,560.4492797851562,412.5608215332031,470.0478820800781,398.06298828125,402.85791015625
1975-03-18,182.89883422851562,226.74078369140625,189.94374084472656,259.0170593261719,245.68185424804688,200.1006622314453,397.66070556640625,609.0202026367188,413.56182861328125,457.4901123046875,401.95233154296875,407.0813903808594
1975-03-19,181.1962890625,225.12583923339844,188.5486297607422,256.8941650390625,243.32383728027344,199.06869506835938,383.17340087890625,678.6234741210938,405.62872314453125,442.9200439453125,396.7335205078125,403.0908508300781
1975-03-20,180.2043914794922,223.08607482910156,186.8261260986328,254.90261840820312,242.38470458984375,198.03512573242188,371.6500549316406,652.8522338867188,399.5578308105469,428.9555969238281,380.1271667480469,382.7485046386719
1975-03-21,180.0946807861328,221.44642639160156,185.67713928222656,252.56259155273438,237.82858276367188,196.0178985595703,363.13262939453125,624.4080200195312,387.8540344238281,420.1685485839844,369.727294921875,380.9657897949219
1975-03-22,180.437744140625,220.51150512695312,185.23648071289062,250.84384155273438,235.6303253173828,194.4780731201172,360.013671875,509.4190979003906,391.9512634277344,415.819091796875,365.6075439453125,365.1639404296875
1975-03-23,181.512451171875,219.44361877441406,187.1868438720703,251.6223602294922,238.5975341796875,196.71591186523438,379.7290954589844,504.1529541015625,396.012939453125,441.95587158203125,364.47698974609375,371.52545166015625
1975-03-24,181.93289184570312,219.47674560546875,188.0084686279297,251.54745483398438,232.25985717773438,196.65322875976562,375.410400390625,549.949951171875,395.48138427734375,438.3279113769531,379.2064514160156,383.74127197265625
1975-03-25,182.3256378173828,219.28237915039062,187.13714599609375,250.12698364257812,229.77517700195312,195.6252899169922,371.2453308105469,505.1124572753906,396.2115478515625,432.96826171875,379.430419921875,377.0709533691406
1975-03-26,182.7060546875,218.3687744140625,188.62904357910156,250.8928985595703,235.90350341796875,196.52157592773438,391.8444519042969,551.6818237304688,404.64312744140625,462.38006591796875,374.3844909667969,375.9686584472656
1975-03-27,181.8358917236328,217.8237762451172,188.234375,250.08544921875,230.95584106445312,196.93014526367188,379.8001708984375,568.004638671875,398.4350891113281,442.53314208984375,385.76202392578125,385.8031005859375
1975-03-28,180.8734588623047,216.670654296875,187.06277465820312,248.30360412597656,231.2689208984375,195.48707580566406,373.1674499511719,588.4640502929688,390.582763671875,432.0132141113281,374.4517517089844,371.55560302734375
1975-03-29,180.59242248535156,215.74942016601562,186.582275390625,246.48086547851562,229.6060333251953,194.59388732910156,367.8336486816406,664.327392578125,387.8647155761719,424.5210876464844,367.0380554199219,368.0196533203125
1975-03-30,180.44554138183594,214.77789306640625,186.12547302246094,244.33128356933594,225.51254272460938,193.73219299316406,359.323974609375,742.578857421875,381.28558349609375,415.0882873535156,363.303955078125,362.7301025390625
1975-03-31,180.43019104003906,213.7133026123047,185.91944885253906,242.60855102539062,226.69296264648438,193.21043395996094,355.0400085449219,797.2442016601562,377.591064453125,407.6404113769531,359.4782409667969,353.7203369140625
1975-04-01,181.4413299560547,213.11276245117188,187.09756469726562,243.28428649902344,227.0044403076172,194.5065460205078,364.6438903808594,1113.871826171875,372.64788818359375,412.86175537109375,355.4005432128906,338.6970520019531
1975-04-02,183.57395935058594,213.57470703125,189.1857452392578,245.41143798828125,223.77194213867188,195.9208221435547,369.5505676269531,1737.0377197265625,369.33795166015625,404.45977783203125,325.5052185058594,326.3372802734375
1975-04-03,184.7291259765625,214.18360900878906,190.60189819335938,248.01853942871094,219.80406188964844,197.7791290283203,376.2250061035156,2330.674072265625,370.03009033203125,403.3668212890625,324.36053466796875,312.25982666015625
1975-04-04,185.31021118164062,214.66549682617188,191.23045349121094,251.2061309814453,217.4169921875,200.0099334716797,377.380615234375,2742.2646484375,371.000732421875,402.93890380859375,320.98309326171875,296.53826904296875
1975-04-05,185.18873596191406,215.13864135742188,192.00473022460938,256.3787841796875,218.79664611816406,202.68344116210938,372.01959228515625,3035.210693359375,377.537109375,402.338623046875,305.4314880371094,279.57806396484375
1975-04-06,185.31027221679688,216.05728149414062,192.88986206054688,264.4996643066406,221.72984313964844,205.57725524902344,357.9662170410156,3384.864990234375,387.87493896484375,399.5841979980469,293.1663818359375,272.7166748046875
1975-04-07,186.04241943359375,217.47085571289062,193.67066955566406,274.6880187988281,223.8965301513672,209.14071655273438,337.41156005859375,3978.3701171875,396.82696533203125,388.9728088378906,291.03253173828125,271.8681640625
1975-04-08,187.2723388671875,218.8694610595703,195.06454467773438,281.06451416015625,222.84210205078125,222.08380126953125,329.8028259277344,4482.59716796875,402.4676513671875,379.492431640625,295.3367919921875,274.8128967285156
1975-04-09,188.23080444335938,220.65582275390625,196.23985290527344,289.3199768066406,223.8762969970703,232.6455535888672,321.76214599609375,5196.74853515625,411.0244140625,365.0644836425781,300.0973205566406,278.8033752441406
1975-04-10,189.24227905273438,222.55384826660156,198.04156494140625,294.5866394042969,223.33560180664062,252.4381866455078,322.9707336425781,5722.05517578125,415.7515869140625,354.1966857910156,303.1029968261719,280.7007141113281
1975-04-11,190.1544189453125,224.39971923828125,200.3899688720703,297.4497985839844,222.6383514404297,281.3529052734375,327.93426513671875,6120.177734375,417.5303649902344,350.8221130371094,307.20721435546875,282.337646484375
1975-04-12,190.88711547851562,226.44935607910156,202.4657745361328,301.0016784667969,222.57371520996094,307.6546630859375,328.9997253417969,6824.953125,418.45916748046875,346.3022766113281,316.5653381347656,285.39154052734375
1975-04-13,191.63136291503906,228.55264282226562,204.80914306640625,304.063232421875,222.12307739257812,340.9456481933594,330.02801513671875,7459.87353515625,416.6732482910156,342.2103271484375,320.8345947265625,285.8561706542969
1975-04-14,192.38800048828125,230.113525390625,209.2004852294922,305.73748779296875,221.92523193359375,395.9454345703125,331.6689147949219,8007.349609375,412.8436279296875,340.6992492675781,315.13232421875,282.53436279296875
1975-04-15,192.5323944091797,232.0497283935547,210.3212432861328,309.86248779296875,222.31072998046875,411.063720703125,338.2672424316406,8199.2646484375,410.7433776855469,347.5995788574219,303.5906677246094,276.8023986816406
1975-04-16,192.60289001464844,233.8730926513672,210.70278930664062,314.27972412109375,222.2122802734375,418.8600769042969,357.85235595703125,8349.30859375,410.19891357421875,370.2305603027344,275.1781311035156,280.86651611328125
1975-04-17,191.8653106689453,236.61729431152344,206.614990234375,320.8611145019531,222.14761352539062,352.9416809082031,370.53948974609375,8126.93212890625,411.8058166503906,384.3672790527344,276.8957214355469,287.1421203613281
1975-04-18,191.7679443359375,239.3203582763672,206.0955047607422,324.7872619628906,222.08395385742188,324.6981506347656,382.89935302734375,7798.43115234375,412.55206298828125,397.77398681640625,286.42913818359375,297.7155456542969
1975-04-19,192.071533203125,241.48240661621094,205.8135986328125,327.3018493652344,222.1688995361328,305.6702880859375,392.7748107910156,7429.232421875,413.5002136230469,408.3355712890625,295.8385314941406,305.348388671875
1975-04-20,192.6704864501953,242.6201629638672,206.93162536621094,326.71063232421875,221.63584899902344,327.6371765136719,403.6897888183594,7173.92724609375,411.2596130371094,419.3271179199219,303.7789611816406,316.6864929199219
1975-04-21,193.61378479003906,243.4939422607422,208.73411560058594,325.05633544921875,222.3653106689453,360.50653076171875,410.8158874511719,6642.375,407.29998779296875,426.7452087402344,314.898193359375,330.22076416015625
1975-04-22,194.96780395507812,244.35435485839844,211.9945068359375,324.6237487792969,223.57687377929688,393.4184875488281,415.4943542480469,7008.341796875,401.8714904785156,430.2860412597656,326.09405517578125,343.2236633300781
1975-04-23,195.9209747314453,244.78436279296875,215.64837646484375,324.515380859375,224.08758544921875,432.3371887207031,417.6584167480469,7453.2099609375,396.0619812011719,429.5385437011719,335.7965087890625,353.2778625488281
1975-04-24,197.05435180664062,244.47862243652344,228.89625549316406,322.22796630859375,224.9976348876953,552.4583740234375,414.1753234863281,8092.91064453125,386.4610595703125,423.85601806640625,343.4102783203125,367.1405334472656
1975-04-25,197.00955200195312,245.27236938476562,232.9696807861328,324.0863037109375,228.70645141601562,567.4346923828125,411.0340270996094,8307.423828125,380.5475158691406,416.46417236328125,352.7633056640625,366.5390930175781
1975-04-26,197.31202697753906,246.63587951660156,228.99351501464844,328.2453918457031,227.9466094970703,536.0435791015625,411.30419921875,8739.0595703125,377.9638366699219,412.4931335449219,349.7687072753906,360.1990661621094
1975-04-27,198.17604064941406,247.97056579589844,230.40191650390625,330.6498718261719,227.77931213378906,539.2307739257812,411.9910888671875,9174.6640625,375.4964599609375,410.3134765625,344.0065612792969,357.7151794433594
1975-04-28,198.7733154296875,249.0297393798828,230.61126708984375,330.9908447265625,227.19021606445312,549.1737670898438,412.5451965332031,9324.8857421875,372.10076904296875,408.35137939453125,344.2023620605469,359.90716552734375
1975-04-29,198.8215789794922,249.7590789794922,229.7725372314453,330.283203125,226.6824188232422,554.6949462890625,412.31024169921875,9141.39453125,368.37982177734375,405.8572692871094,348.0185241699219,363.5793151855469
1975-04-30,197.9056854248047,250.52398681640625,226.2198944091797,330.3636169433594,225.05682373046875,514.4710083007812,411.9891052246094,8592.115234375,365.5533752441406,403.1227722167969,353.2840576171875,365.7689514160156
1975-05-01,195.43922424316406,251.48110961914062,217.9701385498047,331.764892578125,223.08615112304688,405.58990478515625,413.4729309082031,7709.5791015625,364.8422546386719,401.6591491699219,355.39501953125,361.5220947265625
1975-05-02,192.41844177246094,252.43624877929688,213.01376342773438,331.5765380859375,222.59616088867188,305.4363708496094,416.5514831542969,6374.8310546875,365.89306640625,401.30194091796875,351.5630798339844,352.105224609375
1975-05-03,190.2192840576172,251.71221923828125,210.67811584472656,327.0877685546875,221.29734802246094,271.4066162109375,417.1355895996094,5500.88037109375,363.8244934082031,399.9466857910156,341.59271240234375,352.30401611328125
1975-05-04,188.788818359375,249.98500061035156,207.33448791503906,323.5320739746094,222.89071655273438,243.7304229736328,415.920654296875,4637.94580078125,362.81689453125,398.2509460449219,340.5890808105469,349.4566345214844
1975-05-05,188.11978149414062,248.23126220703125,205.6592559814453,320.588134765625,223.07330322265625,230.27487182617188,417.0092468261719,4635.43603515625,362.3490905761719,397.206787109375,338.7454833984375,344.9864807128906
1975-05-06,187.87515258789062,246.2758331298828,204.4922332763672,316.357666015625,222.35919189453125,229.38821411132812,415.1343688964844,4804.6640625,358.0328063964844,394.1944580078125,334.95892333984375,358.2315979003906
1975-05-07,188.04421997070312,244.25531005859375,204.38534545898438,310.6163330078125,220.5819854736328,237.5431671142578,409.1143493652344,5196.5283203125,351.78790283203125,388.2231140136719,349.4732971191406,377.0209045410156
1975-05-08,188.2134246826172,242.32135009765625,205.0082550048828,305.0364990234375,218.7998046875,249.01930236816406,401.2428894042969,5457.86669921875,346.64825439453125,380.6007995605469,369.9748840332031,388.7355041503906
1975-05-09,188.5662841796875,240.4176483154297,206.12501525878906,300.93304443359375,216.7600860595703,257.7152404785156,394.5521545410156,5809.33935546875,342.4942321777344,373.48724365234375,383.1097412109375,392.8656921386719
1975-05-10,188.77171325683594,238.28305053710938,207.2552032470703,297.67755126953125,215.20806884765625,266.08941650390625,389.4443054199219,6168.70458984375,338.9806823730469,367.849853515625,388.6673278808594,392.9523620605469
1975-05-11,188.72357177734375,236.25570678710938,208.21185302734375,295.5340881347656,213.67880249023438,268.5357971191406,386.7829895019531,6687.7548828125,336.6431579589844,364.17376708984375,390.21624755859375,391.3556823730469
1975-05-12,189.12074279785156,234.50314331054688,210.9740753173828,291.3650817871094,210.6411895751953,295.5654602050781,381.0892333984375,7229.56689453125,332.95123291015625,359.99114990234375,389.9680480957031,391.1155090332031
1975-05-13,189.11158752441406,232.821533203125,215.3233642578125,287.300048828125,209.5175018310547,326.7699279785156,372.3926696777344,6962.55810546875,329.423095703125,354.697265625,390.8774719238281,390.1949768066406
1975-05-14,188.11680603027344,231.06869506835938,210.61814880371094,286.39898681640625,209.58941650390625,291.4355163574219,371.1424865722656,6600.0947265625,328.8623046875,351.8092041015625,391.4902648925781,387.5826110839844
1975-05-15,187.53099060058594,229.5854034423828,206.29397583007812,286.4801330566406,208.62762451171875,268.1455078125,373.1815490722656,6415.86474609375,329.0976867675781,350.7115478515625,389.5566101074219,385.937744140625
1975-05-16,187.05712890625,228.63031005859375,205.06703186035156,287.149169921875,207.64083862304688,262.2491149902344,376.8072814941406,5774.416015625,330.813232421875,350.9718322753906,387.8757019042969,386.09051513671875
1975-05-17,186.40338134765625,227.63034057617188,202.38693237304688,289.9666748046875,207.75311279296875,245.56991577148438,387.3722229003906,5029.65966796875,339.003662109375,356.13250732421875,395.7345886230469,385.08074951171875
1975-05-18,185.87928771972656,226.8880157470703,200.50765991210938,294.011962890625,209.02688598632812,231.62400817871094,394.8162536621094,4538.4365234375,348.0273132324219,362.24853515625,416.2177429199219,374.439697265625
1975-05-19,185.7051239013672,226.29409790039062,200.06288146972656,295.8510437011719,209.54580688476562,231.15330505371094,398.0663146972656,4249.15478515625,354.4775695800781,367.4925537109375,423.944580078125,367.2442932128906
1975-05-20,185.68336486816406,225.8359832763672,198.8447265625,297.84710693359375,211.71554565429688,224.83517456054688,396.8077392578125,4339.2314453125,360.4495544433594,372.08380126953125,402.9501647949219,365.46563720703125
1975-05-21,185.85540771484375,225.3697052001953,199.9688262939453,297.9767761230469,211.0212860107422,234.24266052246094,397.0628662109375,4840.43994140625,364.81488037109375,376.4775085449219,394.4115295410156,363.6986083984375
1975-05-22,186.07786560058594,225.1618194580078,201.8882293701172,297.9677734375,210.66932678222656,246.84317016601562,397.0679016113281,5063.8955078125,367.7770690917969,381.0559387207031,388.50665283203125,363.2548828125
1975-05-23,186.5164337158203,224.9494171142578,204.7264404296875,296.71942138671875,209.500732421875,264.3606872558594,397.96258544921875,5720.97265625,369.7534484863281,385.4352722167969,387.29638671875,363.3556213378906
1975-05-24,186.95606994628906,224.61473083496094,208.42832946777344,294.6531677246094,208.53050231933594,287.186767578125,399.1642150878906,6205.626953125,370.5928955078125,389.82366943359375,387.6455993652344,364.781982421875
1975-05-25,187.1664581298828,224.13844299316406,212.64892578125,292.4569396972656,207.89346313476562,307.2488098144531,399.8294372558594,6683.720703125,371.3406982421875,393.71722412109375,388.676025390625,366.27392578125
1975-05-26,187.05445861816406,223.8101806640625,211.31443786621094,293.2488708496094,208.0580291748047,298.37628173828125,400.59991455078125,6700.48681640625,375.2889709472656,396.5693664550781,390.4869689941406,366.90283203125
1975-05-27,187.01048278808594,223.619140625,209.27525329589844,294.4937438964844,207.98329162597656,289.5060729980469,401.6202697753906,6631.22314453125,379.58648681640625,399.2742919921875,391.8449401855469,367.2608642578125
1975-05-28,186.81503295898438,223.348388671875,206.44168090820312,294.9993591308594,207.56192016601562,281.9933776855469,403.1982727050781,6327.97802734375,383.0028991699219,402.182373046875,390.96173095703125,367.3982238769531
1975-05-29,186.4674530029297,223.1855926513672,204.1227569580078,296.1610412597656,207.7156982421875,268.1185302734375,405.2217102050781,5719.2822265625,386.8585205078125,405.38031005859375,389.9110107421875,367.3550109863281
1975-05-30,185.90977478027344,223.12770080566406,200.6317138671875,297.66009521484375,208.3609619140625,248.3299102783203,408.2859802246094,5071.25439453125,390.9104309082031,408.6161193847656,388.57745361328125,366.7770080566406
1975-05-31,185.30516052246094,223.1986846923828,198.12307739257812,299.2516174316406,210.29513549804688,229.52151489257812,412.345703125,4433.95263671875,393.9007568359375,413.1865234375,387.5653076171875,366.453369140625
1975-06-01,185.45948791503906,223.22708129882812,197.5941925048828,297.3315734863281,213.46328735351562,221.19827270507812,419.5528564453125,4139.814453125,383.8464660644531,420.631591796875,374.8795166015625,373.7586364746094
1975-06-02,186.8816375732422,223.4940643310547,199.13018798828125,289.50238037109375,215.98924255371094,225.53018188476562,405.3514709472656,4347.67822265625,364.5667419433594,404.6644592285156,380.1139831542969,401.68011474609375
1975-06-03,188.447021484375,223.08323669433594,201.2354736328125,278.7637939453125,216.17068481445312,240.37567138671875,368.7032165527344,5254.22216796875,349.92633056640625,368.832763671875,389.4931945800781,395.14404296875
1975-06-04,188.99624633789062,222.4390106201172,204.4856719970703,269.53546142578125,215.74891662597656,267.2749328613281,336.17486572265625,6260.18603515625,341.4185791015625,352.6584777832031,440.3971862792969,382.1745910644531
1975-06-05,189.28189086914062,221.9901885986328,207.7890167236328,264.4619445800781,216.60342407226562,294.1081848144531,321.5577087402344,7212.9658203125,339.876953125,350.95074462890625,439.3291015625,383.4916687011719
1975-06-06,189.5088348388672,221.42591857910156,212.001220703125,260.71478271484375,216.29922485351562,332.7280578613281,311.8454895019531,8432.060546875,339.1005554199219,351.1371154785156,434.1019592285156,382.3478088378906
1975-06-07,190.43336486816406,220.78501892089844,217.32546997070312,258.3909912109375,214.9187469482422,402.0036926269531,305.3003234863281,9415.6845703125,338.68585205078125,355.32232666015625,431.52734375,382.1968078613281
1975-06-08,191.48912048339844,220.27903747558594,228.92657470703125,256.51580810546875,215.6333770751953,515.8085327148438,300.0058898925781,10482.412109375,337.3633117675781,353.2474670410156,436.64093017578125,387.302978515625
1975-06-09,192.73501586914062,219.7567138671875,247.45680236816406,254.72305297851562,218.15249633789062,679.6146240234375,297.2147521972656,11941.9169921875,334.4044494628906,350.2690734863281,436.47174072265625,381.9124755859375
1975-06-10,193.2770233154297,219.30471801757812,262.86328125,252.93984985351562,222.39952087402344,766.957763671875,295.22698974609375,11514.7197265625,336.043701171875,348.69415283203125,437.7730712890625,382.8965759277344
1975-06-11,193.5261993408203,218.78196716308594,268.3960876464844,251.7714385986328,226.4256134033203,804.7247924804688,295.5577697753906,11471.3828125,340.7466125488281,351.41595458984375,439.51849365234375,382.9201965332031
1975-06-12,193.14219665527344,218.32679748535156,260.341552734375,251.15655517578125,226.13168334960938,768.7689208984375,297.6337585449219,10842.7705078125,346.4185485839844,357.8027648925781,443.4239501953125,385.6495666503906
1975-06-13,192.60260009765625,217.86444091796875,249.72154235839844,251.1981658935547,224.06382751464844,725.5413818359375,299.80987548828125,10513.0693359375,350.452392578125,363.4920654296875,442.8528137207031,381.1865539550781
